,,Stock Level,,,,,,,,
Barcode,Stock Code,Description,Supplier,,Location,,On Order,Reserved,On Hand,
5449000109613,65052,SPRITE NO SUGAR CONTOUR,BARRYS,,,,0,0,12.00,
,,BOTTLE500ML,,,,,,,,
,,,,,,,,,,
5011026005240,65274,TK ORANGE 2L,BARRYS,,,,0,0,4.00,
,,,,,,,,,,
5011026005226,65276,TK RED LEMONADE 2L,BARRYS,,,,0,0,54.00,
,,,,,,,,,,
5011026005233,65275,TK WHITE LEMONADE 2L,BARRYS,,,,0,0,36.00,
,,,,,,,0,0,"2,037.00",
D,,CIDERS,,,,,,,,
,,,,,,,,,,
5390377978626,77315,APPLE TREE CAN 500ML 4PK 5%,BARRYS,,,,0,0,243.00,
2100000002283,265454~SING,BULMERS BOTTLE 300ML,BARRYS,,,,0,0,5.00,
,LE,,,,,,,,,
,,,,,,,,,,
5011026100471,88933,BULMERS CAN 500ML 4.5%,BARRYS,,,,0,0,93.00,
5391522121331,,BULMERS D. FRUITS 500ML 4PK,BARRYS,,,,0,0,1.00,
,,CAN,,,,,,,,
5391522121218,,BULMERS DARK FRUITS SNG,BARRYS,,,,0,0,2.00,
,,CAN 4% 500M,,,,,,,,
5391522120013,56829,BULMERS LIGHT BOTTLE 1L,BARRYS,,,,0,0,48.00,
,,4.5%,,,,,,,,
5391522121669,121550,BULMERS LIGHT BOTTLE 300ML,BARRYS,,,,0,0,8.00,
,,6PK 4.5%,,,,,,,,
5011026100242,56828,BULMERS LIGHT CAN 500ML,BARRYS,,,,0,0,7.00,
,,4.5%,,,,,,,,
,,,,,,,,,,
5391522120655,56836,BULMERS LIGHT CAN 500ML 8PK,BARRYS,,,,0,0,9.00,
5391522121454,76443,BULMERS ORIG 15PK 500ML,BARRYS,,,,0,0,95.00,
,,CAN 4.5%,,,,,,,,
5391516872935,56825,BULMERS ORIG 300ML BOT 20PK,BARRYS,,,,0,0,47.00,
,,4.5%,,,,,,,,
5391516870153,56853,BULMERS ORIG CAN 500ML 8 PK,BARRYS,,,,0,0,197.00,
,,4.5%,,,,,,,,
5391516870122,78926,BULMERS ORIGINAL BOTTLE 1L,BARRYS,,,,0,0,93.00,
,,4.5%,,,,,,,,
123456789,77968~SINGL,BULMERS STWB & LIME CAN,BARRYS,,,,0,0,4.00,
,E,500ML,,,,,,,,
5391522120846,77968,BULMERS STWB/LIME CAN 500,BARRYS,,,,0,0,37.00,
,,4PK,,,,,,,,
,,,,,,,,,,
5392000098114,77802,CRONINS CIDER 500ML 4.5%,BARRYS,,,,0,0,3.00,
5392000098138,77803,CRONINS NON ALCOHOL CIDER,BARRYS,,,,0,0,11.00,
,,BTL,,,,,,,,
,,,,,,,,,,
5391525694375,,DEVILS BIT CAN 500ML 4PK 4.5%,BARRYS,,,,0,0,23.00,
,,,,,,,,,,
5390347000708,121416,DRUIDS 440ML 4 PACK CAN 5.7%,BARRYS,,,,0,0,20.00,
,,,,,,,,,,
5390347000845,121415,DRUIDS 440ML 6 PACK CAN 5.7%,BARRYS,,,,0,0,41.00,
7393714518903,,KOPP STRAWBERRY & LIME N/A,MISC,,,,0,0,32.00,
,,BTL,,,,,,,,
7393714515902,78980,KOPP/B MIXED FRUIT BOT 500ML,BARRYS,,,,0,0,32.00,
,,4%,,,,,,,,
7393714897602,121540,KOPP/B MXD FR CAN 500 4PK,BARRYS,,,,0,0,20.00,
,,PM11.5 4%,,,,,,,,
7393714897589,121541,KOPP/B STR&LI CAN 500 4PK,BARRYS,,,,0,0,57.00,
,,PM11.5 4%,,,,,,,,
7393714515506,79041,KOPP/B STRAW+LIME BOT,BARRYS,,,,0,0,33.00,
,,500ML 4%,,,,,,,,
,,,,,,,,,,
5391516884358,73847,LINDEN VILLAGE 1LTR PET 5%,BARRYS,,,,0,0,522.00,
5391516884280,78343,LINDEN VILLAGE 500ML 4 PK,BARRYS,,,,0,0,380.00,
,,CAN 5%,,,,,,,,
5035766049135,89503,ORCHARD THV 4PK 500ML CAN ,BARRYS,,,,0,0,40.00,
,,4.5%,,,,,,,,
5035766046028,56839,ORCHARD THV CID CAN 500ML,BARRYS,,,,0,0,27.00,
,,8PK 4.5%,,,,,,,,
Created using Rs-BackOffice v123.3.2 - www.RetailSolutions.ie,,,,,,,,,Page : 6 / ,21
TILL 01 JOHNS-20/12/2023 00:34:16,,,,,,,,,,
Barcode,Stock Code,Description,Supplier,,Location,,On Order,Reserved,On Hand,
7311100328004,87416,REKORDERLIG BERRIES 4%,BARRYS,,,,0,0,16.00,
,,500ML NRB,,,,,,,,
7311100340907,87413,REKORDERLIG MANGO&RASP,CREMIN,,,,0,0,1.00,
,,4% 500ML NRB,,,,,,,,
7311100326406,87415,REKORDERLIG STR & LIME 4%,BARRYS,,,,0,0,25.00,
,,500ML NRB,,,,,,,,
,,,,,,,,,,
5391522121737,121122,RITZ  500ML 4PK CAN  4.7%,BARRYS,,,,0,0,2.00,
5000281056531,87526,ROCKSHORE APPLE CIDER 8PK,BARRYS,,,,0,0,2.00,
,,CAN 4%,,,,,,,,
5391516884518,121121,STRONGBOW 440ML 4PK CAN,BARRYS,,,,0,0,3.00,
,,4%,,,,,,,,
,,,,,,,0,0,"2,179.00",
E,,BEERS,,,,,,,,
8008440249272,77861,ASAHI SUPER DRY 620ML BTL,BARRYS,,,,0,0,1.00,
,,5.2%,,,,,,,,
8714800004114,169058,BAVARIA BLONDE CAN 500ML,BARRYS,,,,0,0,24.00,
,,8.6 8.6%,,,,,,,,
5035766020325,78817,BEAMISH DRAUGHT CAN 500ML,BARRYS,,,,0,0,35.00,
,,4PK 4.3%,,,,,,,,
2100000001675,80400~SINGL,BIRRA MORETTI 330ML,BARRYS,,,,0,0,8.00,
,E,,,,,,,,,
5035766062578,80426,BIRRA MORETTI 330ML 12PK BTL,BARRYS,,,,0,0,12.00,
,,4.6%,,,,,,,,
,,,,,,,,,,
8006890628180,80420,BIRRA MORETTI 660ML BTL 4.6%,BARRYS,,,,0,0,49.00,
5035766062530,121090,BIRRA MORETTI BOT 330ML 4PK,BARRYS,,,,0,0,3.00,
,,4.6%,,,,,,,,
5010038460160,88850,BLUE MOON 330ML 4PK CAN,BARRYS,,,,0,0,9.00,
,,5.4%,,,,,,,,
,,,,,,,,,,
5014379002829,76435,BUD LIGHT 440ML 4PK CAN 3.5%,BARRYS,,,,0,0,42.00,
,,,,,,,,,,
8594403708288,121555,BUDVAR BOTTLE 500ML 5% CZE,BARRYS,,,,0,0,10.00,
5014379012064,89530,BUDWEISER 20PK NRB 4.3%,BARRYS,,,,0,0,181.00,
,,300ML,,,,,,,,
2100000012343,267451~SING,BUDWEISER 300ML L/N 4.3%,BARRYS,,,,0,0,176.00,
,LE,,,,,,,,,
,,,,,,,,,,
5014379017342,76441,BUDWEISER 660ML BTL 4.3%,BARRYS,,,,0,0,53.00,
5014379012095,89525,BUDWEISER 8PK CAN 4.3%,BARRYS,,,,0,0,333.00,
,,500ML,,,,,,,,
,,,,,,,,,,
5010038448014,60110,CARLING 500ML 4PK CAN 4%,BARRYS,,,,0,0,"1,062.00",
,,,,,,,,,,
2144474747474,,CARLING CAN 500ML 4%,BARRYS,,,,0,0,"4,694.00",
7612900343885,,CARLSBERG 0.0% 330ML 6PK,BARRYS,,,,0,0,3.00,
,,CAN,,,,,,,,
5010153870837,77697,CARLSBERG 0.0% 330ML NRB,BARRYS,,,,0,0,3.00,
,,4PK,,,,,,,,
5000213015896,,CARLSBERG CAN 500ML 12,BARRYS,,,,0,0,107.00,
,,PACK 4.3%.,,,,,,,,
5000213021279,79451,CARLSBERG CAN 500ML 4 PACK,BARRYS,,,,0,0,1.00,
,,4.3%,,,,,,,,
5000213008126,78858,CARLSBERG CAN 500ML 8 PACK,BARRYS,,,,0,0,39.00,
,,4.3%,,,,,,,,
5901359074306,,CERE KOZEL BEER 3.8% CAN 4,KELLYH,,,,0,0,6.00,
,,PACK 500,,,,,,,,
4820034920077,120150,CHERNIGIVSKE LAGER 500ML,BARRYS,,,,0,0,6.00,
,,4.8% UKRA,,,,,,,,
,,,,,,,,,,
5010038481004,78830,COORS CAN 500ML 4 PACK 4.3%,BARRYS,,,,0,0,94.00,
5010038442838,160724,COORS LIGHT  20PK NRB 330ML,BARRYS,,,,0,0,15.00,
,,4%,,,,,,,,
2100000011929,78816~SINGL,COORS LIGHT 330ML LN 4.3%,BARRYS,,,,0,0,6.00,
,E,,,,,,,,,
Created using Rs-BackOffice v123.3.2 - www.RetailSolutions.ie,,,,,,,,,Page : 7 / ,21
TILL 01 JOHNS-20/12/2023 00:34:16,,,,,,,,,,
Barcode,Stock Code,Description,Supplier,,Location,,On Order,Reserved,On Hand,
5390761008427,260130,COORS LIGHT BOTTLE 330ML,BARRYS,,,,0,0,10.00,
,,20PK 4.3%,,,,,,,,
5390761007994,78816,COORS LIGHT BOTTLE 330ML,BARRYS,,,,0,0,9.00,
,,6PK 4.3%,,,,,,,,
5010038483404,78865,COORS LIGHT CAN 500ML 6,BARRYS,,,,0,0,49.00,
,,PACK 4.3%,,,,,,,,
7501064193040,89912,CORONA 12PACK 330ML BOTTLE,BARRYS,,,,0,0,17.00,
,,4.5%,,,,,,,,
7501064196539,121455,CORONA 18PACK 330ML BOTTLE,BARRYS,,,,0,0,1.00,
,,4.5%,,,,,,,,
5014379012507,89916,CORONA 6 PACK 330ML CAN,BARRYS,,,,0,0,12.00,
,,4.5%,,,,,,,,
,,,,,,,,,,
5014379014457,56875,CORONA 620ML BOTTLE 4.5%,BARRYS,,,,0,0,38.00,
5014379011500,78810,CORONA BOTTLE 330ML 6PK,BARRYS,,,,0,0,18.00,
,,4.5%,,,,,,,,
5014379025057,121460,CORONA LIGERA  BOT 330ML,BARRYS,,,,0,0,7.00,
,,6PK 3.2%,,,,,,,,
75039851,56326~SINGL,CORONA LIGHT BOTTLE 355ML,BARRYS,,,,0,0,3.00,
,E,3.9%,,,,,,,,
8712000050955,58911,DESPERADOS 4PK CAN 500ML,BARRYS,,,,0,0,26.00,
,,5.9%,,,,,,,,
3155932014995,58920,DESPERADOS BOT 330ML 5.9%,BARRYS,,,,0,0,21.00,
,,6PK,,,,,,,,
5390347000722,121620,DUTCH GOLD CAN 440ML 4PK,BARRYS,,,,0,0,51.00,
,,3.5%,,,,,,,,
5390347000760,121457,DUTCH GOLD CAN 440ML 8PK,BARRYS,,,,0,0,34.00,
,,3.5%,,,,,,,,
4002103248248,44412,ERDINGER HEFFE BOT 500ML,BARRYS,,,,0,0,37.00,
,,5.3% DEU,,,,,,,,
8410793282965,89065,ESTRELLA DAMM 660ML BTL,BARRYS,,,,0,0,50.00,
,,4.6%,,,,,,,,
,,,,,,,,,,
5035766182825,88886,FOSTERS 500ML CAN 4.1%,BARRYS,,,,0,0,15.00,
,,,,,,,,,,
5035766183808,88926,FOSTERS CAN 500ML 6PK 4.1%,BARRYS,,,,0,0,17.00,
4072700003649,48698,FRANZISKANER BOTTLE 500ML,BARRYS,,,,0,0,36.00,
,,5% DEU,,,,,,,,
5000213015506,78552,GUINNESS 500ML 12PK CAN,MISC,,,,0,0,163.00,
,,4.2%,,,,,,,,
5011046007569,78703,GUINNESS BOT 500ML 4 PACK,BARRYS,,,,0,0,7.00,
,,4.2%,,,,,,,,
5000213024966,78852,GUINNESS DRAUGHT 0.0%,BARRYS,,,,0,0,22.00,
,,500ML 4PK CAN,,,,,,,,
GUINNESS0.0,78852~SINGL,GUINNESS DRAUGHT 0.0%,BARRYS,,,,0,0,1.00,
,E,500ML CAN,,,,,,,,
5000213006566,88875,GUINNESS DRAUGHT CAN,BARRYS,,,,0,0,440.00,
,,500ML 8PK 4.2%,,,,,,,,
5011046007576,78886,GUINNESS EXTRA STOUT CAN,BARRYS,,,,0,0,8.00,
,,500ML 4.2%,,,,,,,,
5000213000120,88885,GUINNESS FOREIGN STOUT,BARRYS,,,,0,0,44.00,
,,BOT330M 7.5%,,,,,,,,
88876,88876~SINGL,GUINNESS NITRO CAN 558ML,BARRYS,,,,0,0,4.00,
,E,4.2%,,,,,,,,
5000213026021,88876,GUINNESS NITRO CAN 558ML,BARRYS,,,,0,0,31.00,
,,6PK 4.2%,,,,,,,,
5000196000148,89906,GUINNESS WEST INDIES,BARRYS,,,,0,0,1.00,
,,PORTER 500ML 6,,,,,,,,
5411616145842,77885~SINGL,HACKENBERG PILS 500ML 4PK ,BARRYS,,,,0,0,24.00,
,E,FL 5.49,,,,,,,,
5032917000410,78341,HACKENBERG PILS CAN 500ML,NOREAS,,,,0,0,39.00,
,,5% 4PK,,,,,,,,
Created using Rs-BackOffice v123.3.2 - www.RetailSolutions.ie,,,,,,,,,Page : 8 / ,21
TILL 01 JOHNS-20/12/2023 00:34:16,,,,,,,,,,
Barcode,Stock Code,Description,Supplier,,Location,,On Order,Reserved,On Hand,
,,,,,,,,,,
5000213026618,120050,HARP LAGER 440ML CAN 6PK 4%,BARRYS,,,,0,0,76.00,
8712000054748,87555,HEINEKEN 0.0 330ML 4PK BTL,BARRYS,,,,0,0,20.00,
,,NEW,,,,,,,,
,,,,,,,,,,
8712000050092,87556,HEINEKEN 0.0 330ML 6PK CAN,BARRYS,,,,0,0,16.00,
2100000012496,78656~SINGL,HEINEKEN 330ML L/N  4.3%,BARRYS,,,,0,0,16.00,
,E,,,,,,,,,
,,,,,,,,,,
8712000018948,78657,HEINEKEN 500ML 4PK CAN 4.3%,BARRYS,,,,0,0,24.00,
8712000027582,260013,HEINEKEN BOTTLE 330ML 20,BARRYS,,,,0,0,19.00,
,,PACK 4.3%,,,,,,,,
8712000900038,78656,HEINEKEN BOTTLE 330ML 6PK,BARRYS,,,,0,0,22.00,
,,4.3%,,,,,,,,
,,,,,,,,,,
8712000056261,78655,HEINEKEN BOTTLE 650ML 4.3%,BARRYS,,,,0,0,66.00,
8712000058401,78862,HEINEKEN CAN 500ML 10 PACK,BARRYS,,,,0,0,285.00,
,,4.3%,,,,,,,,
,,,,,,,,,,
8712000011413,78885,HEINEKEN CAN 500ML 4.3%,BARRYS,,,,0,0,17.00,
8712000057763,78866,HEINEKEN CAN 500ML 6 PACK,BARRYS,,,,0,0,333.00,
,,4.3%,,,,,,,,
3162330060509,154511~SING,HELLESBRAU LAGER 440ML,BARRYS,,,,0,0,"1,430.00",
,LE,3.5% CAN,,,,,,,,
5410228164845,88855,HOEGAARDEN BOT 330ML 4PK,BARRYS,,,,0,0,7.00,
,,4.9% BEL,,,,,,,,
5029396738613,89520,HOLLOWS&FENTIMANS GINGER,BARRYS,,,,0,0,12.00,
,,BEER BTL4%,,,,,,,,
5000213021934,80083,HOP HOUSE 13 500ML 8PK CAN,BARRYS,,,,0,0,9.00,
,,4.1%,,,,,,,,
5000213019900,HOPHOUSE~,HOP HOUSE 13 BTL 330 ML 4.1%,BARRYS,,,,0,0,9.00,
,SINGLE,,,,,,,,,
5000213025062,77248,HOP HOUSE 13 LAGER BTL,BARRYS,,,,0,0,1.00,
,,650ML,,,,,,,,
5000213023662,77965,HOP HOUSE 500ML 4PK CAN,BARRYS,,,,0,0,1.00,
,,4.1%,,,,,,,,
5390347300938,,HUFI GLUTEN FREE 440ML 4PK,BARRYS,,,,0,0,14.00,
,,CAN 4.2%,,,,,,,,
5035766064435,80626,ISLANDS EDGE STOUT 500ML,BARRYS,,,,0,0,3.00,
,,8PK CAN 4%,,,,,,,,
5900535018493,73851,KARPACKIE 440ML 4 PACK CAN,BARRYS,,,,0,0,58.00,
,,4.8% PM7,,,,,,,,
5900535018455,73851~SINGL,KARPACKIE 440ML CAN 4.8%,BARRYS,,,,0,0,4.00,
,E,,,,,,,,,
,,,,,,,,,,
5011046007828,78860,KILKENNY CAN 500ML 4.3%,BARRYS,,,,0,0,25.00,
,,,,,,,,,,
5901359162010,88952,LECH BOTTLE 500ML 5.0% POL,BARRYS,,,,0,0,981.00,
,,,,,,,,,,
5900490000182,88953,LECH CAN 500ML 5.0% POL,BARRYS,,,,0,0,2.00,
,,,,,,,,,,
5014379023183,121256,LEFFE 330ML 4PK BTL 6%,BARRYS,,,,0,0,2.00,
5410228190424,88859,LEFFE BLONDE BOT 330ML 4PK,BARRYS,,,,0,0,3.00,
,,6.6% BEL,,,,,,,,
,,,,,,,,,,
5900535018462,73852,LOMZA 440ML 4 PACK CAN 5.7%,BARRYS,,,,0,0,60.00,
5903538900628,89086,LOMZA EXPORT BOTTLE 500ML,BARRYS,,,,0,0,875.00,
,,5.7% POL,,,,,,,,
5903538901908,89088,LOMZA NON FILTER BOT 500ML,BARRYS,,,,0,0,6.00,
,,5.7% POL,,,,,,,,
,,,,,,,,,,
5010038460238,77653,MILLER BOTTLE NRB 330ML 4.7%,BARRYS,,,,0,0,1.00,
5010038482742,88580,MOLSON CANADIAN BOT 330ML,BARRYS,,,,0,0,6.00,
,,18PK 4%,,,,,,,,
2100000002870,88889~SINGL,MOLSON CANADIAN BTL 330ML,BARRYS,,,,0,0,38.00,
,E,4%,,,,,,,,
5010038445204,88818,MOLSON CANADIAN CAN 500ML,BARRYS,,,,0,0,167.00,
,,8PK 4%,,,,,,,,
4820000190961,,OBOLON PREMIUM BEER 500ML,MISC,,,,0,0,134.00,
Created using Rs-BackOffice v123.3.2 - www.RetailSolutions.ie,,,,,,,,,Page : 9 / ,21
TILL 01 JOHNS-20/12/2023 00:34:16,,,,,,,,,,
Barcode,Stock Code,Description,Supplier,,Location,,On Order,Reserved,On Hand,
,,5%,,,,,,,,
4066600611981,85243,PAULANER BOTTLE 500ML 5.5%,BARRYS,,,,0,0,38.00,
,,DEU,,,,,,,,
5905927041516,166101,PERLA CHMIELOWA 50CL 4PK,BARRYS,,,,0,0,24.00,
,,CAN 6%,,,,,,,,
5905927001619,166102,PERLA CHMIELOWA BEER 50CL,BARRYS,,,,0,0,"1,053.00",
,,BTL 6% PO,,,,,,,,
5905927001695,166172,PERLA EXPORT BOT 500ML 5.2%,BARRYS,,,,0,0,"1,084.00",
,,NEW,,,,,,,,
5905927061415,166173,PERLA HONEY BEER BOT 500ML,BARRYS,,,,0,0,159.00,
,,5.4% NEW,,,,,,,,
5905927007574,166170,PERLA MOCNA 50CL CAN 7.1%,BARRYS,,,,0,0,131.00,
,,NEW,,,,,,,,
5905927007178,166106,PERLA MOCNA BEER BOT 500ML,BARRYS,,,,0,0,123.00,
,,7.1% POL,,,,,,,,
,,,,,,,,,,
8008440512536,89228,PERONI 330ML 10PK CAN 5%,BARRYS,,,,0,0,3.00,
,,,,,,,,,,
8008440512468,89224,PERONI 330ML 6PK CAN 5%,BARRYS,,,,0,0,6.00,
,,,,,,,,,,
8008440212412,89229,PERONI BOTTLE 660ML 5% ITA,BARRYS,,,,0,0,741.00,
,,,,,,,,,,
8594404010816,85555,PILSNER URQUELL 500ML BTL,BARRYS,,,,0,0,1.00,
5390347000272,121544,PRAZSKY 440ML 4 PACK CAN,BARRYS,,,,0,0,72.00,
,,4.2%,,,,,,,,
5390347300174,,PRAZSKY 440ML 6 PACK CAN,BARRYS,,,,0,0,603.00,
,,4.2% PM9.0,,,,,,,,
5010103941853,87521,ROCKSHORE IRISH LAGER 8PK,BARRYS,,,,0,0,52.00,
,,CAN 4%.,,,,,,,,
5000213023631,77945,ROCKSHORE LAGER 500ML 4PK,BARRYS,,,,0,0,5.00,
,,CAN,,,,,,,,
5000213024270,87421,ROCKSHORE LIGHT LAGER 4PK,BARRYS,,,,0,0,7.00,
,,CAN 3.5%,,,,,,,,
5000213024461,87420,ROCKSHORE LIGHT LAGER 8PK,BARRYS,,,,0,0,25.00,
,,CAN 3.5%,,,,,,,,
87421SINGLE,,ROCKSHORE LIGHT LAGER CAN,BARRYS,,,,0,0,11.00,
,,3.5%,,,,,,,,
5391525115085,120030,RYE RIVER 12X330ML BLT,BARRYS,,,,0,0,2.00,
,,SAMPLER,,,,,,,,
,,,,,,,,,,
3162330052641,151265,SAINT OMER 500ML CAN  5%,BARRYS,,,,0,0,32.00,
,,,,,,,,,,
8410655002502,56876,SAN MIGUEL 660ML BOTTLE 5%,BARRYS,,,,0,0,57.00,
8410655008191,73846,SAN MIGUEL CAN 500ML 6PK,BARRYS,,,,0,0,2.00,
,,4.5%,,,,,,,,
5000213021392,47095,SATZENBRAU BOTTLE 330ML,BARRYS,,,,0,0,8.00,
,,NRB 5%,,,,,,,,
,,,,,,,,,,
5011046008740,78870,SATZENBRAU CAN 500ML 5%,BARRYS,,,,0,0,38.00,
5000213017081,77759,SMITHWICKS BOTTLE 500ML,BARRYS,,,,0,0,7.00,
,,3.8%,,,,,,,,
5000291000005,77241,SMITHWICKS CAN 500ML 8PK,BARRYS,,,,0,0,9.00,
,,3.8%,,,,,,,,
3162330330015,151264,SOMBRERO TEQ BEER BOT,BARRYS,,,,0,0,29.00,
,,330ML 3PK5.9%,,,,,,,,
3162330500043,151260,SOMBRERO TEQ BEER CAN,BARRYS,,,,0,0,2.00,
,,500ML 5.9%,,,,,,,,
5411911000013,120084,ST BERNARDUS 330ML 4PK GIFT,GRABEE,,,,0,0,11.00,
,,PK,,,,,,,,
,,,,,,,,,,
5010038453926,89066,STAROPRAMEN 660ML BTL 5%,BARRYS,,,,0,0,5.00,
8593868000302,41253,STAROPRAMEN BOTTLE 500ML,BARRYS,,,,0,0,10.00,
,,5% CZE,,,,,,,,
,,,,,,,,,,
5014379016406,78723,STELLA 500ML 4PK CAN 4.6%,BARRYS,,,,0,0,12.00,
,,,,,,,,,,
5014379012958,76445,STELLA ARTOIS 660ML BTL 4.6%,BARRYS,,,,0,0,14.00,
,,,,,,,,,,
78720,78720,STELLA ARTOIS CAN 500ML 4.6%,BARRYS,,,,0,0,7.00,
Created using Rs-BackOffice v123.3.2 - www.RetailSolutions.ie,,,,,,,,,Page : 10 / ,21
TILL 01 JOHNS-20/12/2023 00:34:16,,,,,,,,,,
Barcode,Stock Code,Description,Supplier,,Location,,On Order,Reserved,On Hand,
,,,,,,,,,,
5901559830009,,TATRA PIWO BOTTLE 6%,MISC,,,,0,0,5.00,
5391516930055,80546,TENNENTS 440ML CAN 4 PACK,BARRYS,,,,0,0,55.00,
,,4%,,,,,,,,
,,,,,,,,,,
0872073001228,88852,TIGER BEER BOT 500ML 4.8%,BARRYS,,,,0,0,3.00,
,,,,,,,,,,
6901035603010,6102071,TSINGTAO BEER 640ML 4.8%,NOREAS,,,,0,0,9.00,
,,,,,,,,,,
2100000012232,,TUBORG 500ML CAN,BARRYS,,,,0,0,13.00,
,,,,,,,,,,
5000213026656,121105,TUBORG CAN 440ML 6PK 4%,BARRYS,,,,0,0,58.00,
,,,,,,,,,,
