,Unnamed: 0,Unnamed: 1,CarryOut Express Groody,Full Description,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
766,5900595008427,166962,KRUPNIK QUINCE LIQUEUR 50CL,KRUPNIK QUINCE LIQUEUR 50CL 0.3,BARRYS,,,,0,0,4,
767,,,0.3,0.3 ,,,,,,,,
768,,,,,,,,,,,,
769,5900595004801,166995,KRUPNIK VODKA 40% 100ML,,BARRYS,,,,0,0,9,
770,5900595004788,166985,KRUPNIK VODKA 40% 200ML,KRUPNIK VODKA 40% 200ML NEW,BARRYS,,,,20,0,32,
771,,,NEW,NEW ,,,,,,,,
772,,,,,,,,,,,,
773,5900595004696,166991,KRUPNIK VODKA 40% 700ML,,BARRYS,,,,0,0,9,
774,8410024711028,77924,MALIBU PASSIONFRUIT RUM,MALIBU PASSIONFRUIT RUM 700ML 21%,MISC,,,,0,0,9,
775,,,700ML 21%,,,,,,,,,
776,5010284100070,77607,MALIBU RUM NAGGIN 200ML,MALIBU RUM NAGGIN 200ML 0.21,BARRYS,,,,0,0,28,
777,,,0.21,0.21 ,,,,,,,,
778,,,,,,,,,,,,
779,7630040402019,88311,MARTINI EXTRA DRY 750ML 15%,MARTINI EXTRA DRY 750ML 15% ,BARRYS,,,,0,0,5,
780,,,,,,,,,,,,
781,5010319051001,88308,MARTINI ROSSO 750ML 15%..,,BARRYS,,,,0,0,2,
782,5391397620205,92194,MICKEY FINN SOUR APPLE,MICKEY FINN SOUR APPLE 500ML 15%,BARRYS,,,,0,0,13,
783,,,500ML 15%,,,,,,,,,
784,5391397621202,92188,MICKEY FINN SOUR RASPBERRY,MICKEY FINN SOUR RASPBERRY 500M 15%,BARRYS,,,,0,0,6,
785,,,500M 15%,,,,,,,,,
786,5391397671207,92195,MICKEY FINN STRAWBERRY,MICKEY FINN STRAWBERRY 500ML 15%,BARRYS,,,,0,0,14,
787,,,500ML 15%,,,,,,,,,
788,5011007005290,77220,PADDY IRISH WHISKEY 350ML,PADDY IRISH WHISKEY 350ML 0.4,BARRYS,,,,0,0,8,
789,,,0.4,,,,,,,,,
790,1210000100771,77886,PADDY IRISH WHISKEY 700ML,PADDY IRISH WHISKEY 700ML 0.4,BARRYS,,,,0,0,3,
791,,,0.4,,,,,,,,,
792,1210000101181,80207,PADDY IRISH WHISKEY 700ML,PADDY IRISH WHISKEY 700ML 40% WOOLE,BARRYS,,,,0,0,7,
793,,,40% WOOLE,,,,,,,,,
794,3035540001740,161112,PASSOA PASSION FRUIT,PASSOA PASSION FRUIT LIQUEUR 17% 70,BARRYS,,,,0,0,1,
795,,,LIQUEUR 17% 70,LIQUEUR 17% 70 ,,,,,,,,
796,,,,,,,,,,,,
797,5391515830011,44400,PIRANHA APPLE 500ML,,BARRYS,,,,0,0,6,
798,Created using Rs-BackOffice v122.10.6 - www.RetailSolutions.ie,,,,,,,,,,Page : 11 / ,15
799,TILL 01 GROO-07/04/2023 00:50:32,,,,,,,,,,,
800,Barcode,Stock Code,Description,,Supplier,,Location,,On Order,Reserved,On Hand,
801,5391515830158,42146,PIRANHA CHERRY BOTTLE,PIRANHA CHERRY BOTTLE 500ML,BARRYS,,,,0,0,5,
802,,,500ML,500ML ,,,,,,,,
803,,,,,,,,,,,,
804,5391515830035,42124,PIRANHA KOLA BOTTLE 500ML,PIRANHA KOLA BOTTLE 500ML ,BARRYS,,,,0,0,10,
805,,,,,,,,,,,,
806,5391515830509,42145,PIRANHA PEACH BOTTLE 500ML,,BARRYS,,,,0,0,6,
807,5011007001292,77216,POWERS IRISH WHISKEY 350ML,POWERS IRISH WHISKEY 350ML 0.4,BARRYS,,,,0,0,1,
808,,,0.4,,,,,,,,,
809,501100700126,41227,POWERS IRISH WHISKEY 700ML,,BARRYS,,,,0,0,3,
810,1,,0.4,,,,,,,,,
811,5011007001025,60004,POWERS IRISH WHISKEY 700ML,POWERS IRISH WHISKEY 700ML 0.4,BARRYS,,,,0,0,2,
812,,,0.4,,,,,,,,,
813,5011007008345,45068,REDBREAST 12Y IRISH WHSKY,REDBREAST 12Y IRISH WHSKY 700ML 40%,BARRYS,,,,0,0,1,
814,,,700ML 40%,700ML 40% ,,,,,,,,
815,,,,,,,,,,,,
816,8716000966445,78568,SAMBUCA VACCARI 700ML 38%,,BARRYS,,,,0,0,9,
817,5410316945318,86585,SMIRNOFF & CRANBERRY CAN,SMIRNOFF & CRANBERRY CAN 250ML 5%,BARRYS,,,,12,0,5,
818,,,250ML 5%,250ML 5% ,,,,,,,,
819,,,,,,,,,,,,
820,5011013405114,77677,SMIRNOFF 1L 37.5%,SMIRNOFF 1L 37.5% ,BARRYS,,,,12,0,23,
821,,,,,,,,,,,,
822,5410316072014,160257,SMIRNOFF 500ML 37.5%,,BARRYS,,,,0,0,82,
823,5410316962711,77635,SMIRNOFF INFUS ORG GF,SMIRNOFF INFUS ORG GF &BITTERS 23%,BARRYS,,,,0,0,1,
824,,,&BITTERS 23%,,,,,,,,,
825,5410316966139,77632,SMIRNOFF MANGO & PFRUIT,SMIRNOFF MANGO & PFRUIT VODKA 37.5%,BARRYS,,,,0,0,9,
826,,,VODKA 37.5%,VODKA 37.5% ,,,,,,,,
827,,,,,,,,,,,,
828,5410316986489,47122,SMIRNOFF MINI 50ML 37.5%,,BARRYS,,,,60,0,35,
829,5410316233446,30051,SMIRNOFF NAGGIN 200ML 37.5%,SMIRNOFF NAGGIN 200ML 37.5% PET,BARRYS,,,,0,0,44,
830,,,PET,,,,,,,,,
831,5410316965385,77631,SMIRNOFF RASP VODKA 700ML,SMIRNOFF RASP VODKA 700ML 37.5%.,BARRYS,,,,12,0,2,
832,,,37.5%.,,,,,,,,,
833,5410316982429,77633,SMIRNOFF VANILLA VODKA,SMIRNOFF VANILLA VODKA 0.375,GWL,,,,6,0,1,
834,,,0.375,0.375 ,,,,,,,,
835,,,,,,,,,,,,
836,5011013400157,77630,SMIRNOFF VODKA 700ML 37.5%,,BARRYS,,,,0,0,139,
837,1210000100535,74735,SOUTHERN COMFORT 200ML,SOUTHERN COMFORT 200ML 0.35,BARRYS,,,,0,0,2,
838,,,0.35,0.35 ,,,,,,,,
839,,,,,,,,,,,,
840,5010093288006,41264,TEACHERS SCOTCH 200ML 40%,TEACHERS SCOTCH 200ML 40% ,BARRYS,,,,0,0,39,
841,,,,,,,,,,,,
842,5010093259006,151197,TEACHERS SCOTCH 700ML 40%,,BARRYS,,,,0,0,3,
843,5011026108903,77395,TULLAMORE DEW 2 GLASS PK,TULLAMORE DEW 2 GLASS PK 700ML 40%,BARRYS,,,,0,0,1,
844,,,700ML 40%,,,,,,,,,
845,5391524713930,41041,TWO TREES PINK GIN 700ML,TWO TREES PINK GIN 700ML 0.375,BARRYS,,,,0,0,3,
846,,,0.375,0.375 ,,,,,,,,
847,,,,,,,,,210,0,1679,
848,T,,ACCESSORIES,,,,,,,,,
849,5390163002160,88214,LARGE SINGLE BOTTLE BAGS,LARGE SINGLE BOTTLE BAGS X1000 KS21,BARRYS,,,,0,0,1,
850,,,X1000 KS21,X1000 KS21 ,,,,,,,,
851,,,,,,,,,0,0,1,
852,W,,WINE PRODUCTS,WINE PRODUCTS ,,,,,,,,
853,,,,,,,,,,,,
854,7804413001943,80003,AVIARY CHARDONNAY 750ML,,BARRYS,,,,0,0,1,
855,3700619312040,86231,BEAUREMPART RED GRANDE,BEAUREMPART RED GRANDE RES 750ML,BARRYS,,,,0,0,5,
856,,,RES 750ML,,,,,,,,,
857,5060078183543,79802,BLOSSOM HILL WHITE 750ML,BLOSSOM HILL WHITE 750ML 0.115,BARRYS,,,,0,0,1,
858,,,0.115,,,,,,,,,
859,5410316286954,79738,BLOSSOM HILL WHITE WINE,BLOSSOM HILL WHITE WINE 750ML,BARRYS,,,,0,0,1,
860,,,750ML,,,,,,,,,
861,5011057095661,80045,BUCKFAST TONIC WINE 350ML,BUCKFAST TONIC WINE 350ML 0.148,BARRYS,,,,0,0,16,
862,,,0.148,,,,,,,,,
863,5027882000008,67960,BUCKFAST TONIC WINE 750ML,BUCKFAST TONIC WINE 750ML 0.148,BARRYS,,,,0,0,7,
864,,,0.148,,,,,,,,,
865,9310297036486,67665,CALI BY SNOOP CALI ROSE,CALI BY SNOOP CALI ROSE 750ML,BARRYS,,,,0,0,54,
866,,,750ML,,,,,,,,,
867,Created using Rs-BackOffice v122.10.6 - www.RetailSolutions.ie,,,,,,,,,,Page : 12 / ,15
868,TILL 01 GROO-07/04/2023 00:50:32,,,,,,,,,,,
869,Barcode,Stock Code,Description,,Supplier,,Location,,On Order,Reserved,On Hand,
870,8410302122850,65118,CAMPO VIEJO GARNACHA RIOJA,CAMPO VIEJO GARNACHA RIOJA 750ML,BARRYS,,,,0,0,4,
871,,,750ML,,,,,,,,,
872,7804320256900,78121,CASILLERO DEL DIABLO CHARD,CASILLERO DEL DIABLO CHARD 750ML,BARRYS,,,,0,0,35,
873,,,750ML,,,,,,,,,
874,7804320985633,88542,CASILLERO DEL DIABLO,CASILLERO DEL DIABLO MERLOT 750ML,BARRYS,,,,0,0,5,
875,,,MERLOT 750ML,,,,,,,,,
876,7804320355979,89671,CASILLERO DEL DIABLO P,CASILLERO DEL DIABLO P GRIGIO 750ML,BARRYS,,,,0,0,18,
877,,,GRIGIO 750ML,,,,,,,,,
878,7804320131344,77904,CASILLERO DEL DIABLO ROSE,CASILLERO DEL DIABLO ROSE 750ML,BARRYS,,,,0,0,36,
879,,,750ML,,,,,,,,,
880,7804320301174,159531,CASILLERO DEL DIABLO SAUV,CASILLERO DEL DIABLO SAUV BLNC 750M,BARRYS,,,,0,0,29,
881,,,BLNC 750M,,,,,,,,,
882,5015063712444,29860,CHARLEMAGNE GOLD LABEL,CHARLEMAGNE GOLD LABEL 1.5L,BARRYS,,,,0,0,3,
883,,,1.5L,,,,,,,,,
884,7804320753607,80372,CONO SUR BICICLETA CAB,CONO SUR BICICLETA CAB SAUV750ML,BARRYS,,,,0,0,11,
885,,,SAUV750ML,,,,,,,,,
886,7804320753003,80376,CONO SUR BICICLETA SAUV,CONO SUR BICICLETA SAUV BLANC 750ML,BARRYS,,,,0,0,10,
887,,,BLANC 750ML,BLANC 750ML ,,,,,,,,
888,,,,,,,,,,,,
889,7804320344072,80370,CONO SUR BICICLETA TWIN PK,,BARRYS,,,,0,0,6,
890,5397136012379,80380,CONO SUR CABERNET,CONO SUR CABERNET SAUVIGNON 750ML,BARRYS,,,,0,0,33,
891,,,SAUVIGNON 750ML,,,,,,,,,
892,5397136012355,80381,CONO SUR SAUVIGNON BLANC,CONO SUR SAUVIGNON BLANC 750ML,BARRYS,,,,0,0,38,
893,,,750ML,,,,,,,,,
894,7791540044502,155463,DADA MALBEC BONARDA,DADA MALBEC BONARDA ARGENTINA 750ML,BARRYS,,,,0,0,11,
895,,,ARGENTINA 750ML,,,,,,,,,
896,9300770043605,79504,EAGLE HAWK CHARDONNAY,EAGLE HAWK CHARDONNAY 750ML,BARRYS,,,,0,0,5,
897,,,750ML,750ML ,,,,,,,,
898,,,,,,,,,,,,
899,9300770065720,79638,EAGLE HAWK MERLOT 750ML,,BARRYS,,,,0,0,11,
900,9312088004131,88830,EAGLE HAWK SAUVIGNON,EAGLE HAWK SAUVIGNON BLANC 750ML,BARRYS,,,,0,0,16,
901,,,BLANC 750ML,,,,,,,,,
902,9300770044886,79415,EAGLE HAWK SHIRAZ 750ML,EAGLE HAWK SHIRAZ 750ML 0.135,BARRYS,,,,0,0,1,
903,,,0.135,,,,,,,,,
904,8410441409171,80402,FAUSTINO V RED & GLASS GIFT,FAUSTINO V RED & GLASS GIFT BOX,BARRYS,,,,0,0,2,
905,,,BOX,BOX ,,,,,,,,
906,,,,,,,,,,,,
907,8410441221001,80411,FAUSTINO V11 ROSE 750ML,,BARRYS,,,,0,0,1,
908,8410036808396,79824,FREIXENET STILL ITALIAN ROSE,FREIXENET STILL ITALIAN ROSE 750ML,BARRYS,,,,0,0,3,
909,,,750ML,,,,,,,,,
910,9421901669812,88663,GRAHAM NORTON ROSE 12.5%,GRAHAM NORTON ROSE 12.5% 750ML,BARRYS,,,,0,0,10,
911,,,750ML,750ML ,,,,,,,,
912,,,,,,,,,,,,
913,3700619314389,156126,HEAVENLY MALBEC IGP 750ML,,BARRYS,,,,0,0,8,
914,3700619341255,156125,HEAVENLY SAUVIGNON BLANC,HEAVENLY SAUVIGNON BLANC IGP 750ML,BARRYS,,,,0,0,29,
915,,,IGP 750ML,IGP 750ML ,,,,,,,,
916,,,,,,,,,,,,
917,5060215331035,79434,I HEART CABERNET SAUV 750ML,,BARRYS,,,,0,0,33,
918,5060215334531,79439,I HEART FRIZZANTE ROSE 12%,I HEART FRIZZANTE ROSE 12% 750M,BARRYS,,,,0,0,4,
919,,,750M,750M ,,,,,,,,
920,,,,,,,,,,,,
921,5060215330090,79435,I HEART MERLOT 13% 750ML,,BARRYS,,,,0,0,8,
922,5060215330083,79432,I HEART PINOT GRIGIO 750ML,I HEART PINOT GRIGIO 750ML 0.12,BARRYS,,,,0,0,201,
923,,,0.12,,,,,,,,,
924,5060215334784,79481,I HEART PROSECCO SPUMANTE,I HEART PROSECCO SPUMANTE ROSE 750M,BARRYS,,,,0,0,27,
925,,,ROSE 750M,ROSE 750M ,,,,,,,,
926,,,,,,,,,,,,
927,5060215330007,171265,I HEART ROSE 750ML,,BARRYS,,,,0,0,4,
928,5060215330830,79433,I HEART SAUV BLANC 750ML,I HEART SAUV BLANC 750ML 0.12,BARRYS,,,,0,0,174,
929,,,0.12,0.12 ,,,,,,,,
930,,,,,,,,,,,,
931,5060215330014,171236,I HEART SHIRAZ 750ML,I HEART SHIRAZ 750ML ,BARRYS,,,,0,0,27,
932,,,,,,,,,,,,
933,3700619334585,79838,KYLIE MINOGUE MERLOT 750ML,,BARRYS,,,,0,0,4,
934,3700619334578,79837,KYLIE MINOGUE SAUVIGNON,KYLIE MINOGUE SAUVIGNON BLANC 750ML,BARRYS,,,,0,0,5,
935,,,BLANC 750ML,BLANC 750ML ,,,,,,,,
936,,,,,,,,,,,,
937,7791540446962,79461,LAS MORAS DADA 1 3PK 750ML,,BARRYS,,,,0,0,1,
938,Created using Rs-BackOffice v122.10.6 - www.RetailSolutions.ie,,,,,,,,,,Page : 13 / ,15
939,TILL 01 GROO-07/04/2023 00:50:32,,,,,,,,,,,
940,Barcode,Stock Code,Description,,Supplier,,Location,,On Order,Reserved,On Hand,
941,8410869450311,80363,MARQUES DE RISCAL RESERVA,MARQUES DE RISCAL RESERVA TWIN PK,BARRYS,,,,0,0,3,
942,,,TWIN PK,,,,,,,,,
943,5601012003017,171258,MATEUS ROSE GIFT BOX 2 BOT,MATEUS ROSE GIFT BOX 2 BOT 2 GLS,BARRYS,,,,0,0,2,
944,,,2 GLS,,,,,,,,,
945,764253003705,88527,MCGUIGAN B/L CHARDONNAY,MCGUIGAN B/L CHARDONNAY 750ML,BARRYS,,,,0,0,46,
946,,,750ML,,,,,,,,,
947,9310415016871,88526,MCGUIGAN B/L MALBEC 750ML,MCGUIGAN B/L MALBEC 750ML 0.13,BARRYS,,,,0,0,8,
948,,,0.13,0.13 ,,,,,,,,
949,,,,,,,,,,,,
950,764253505186,88528,MCGUIGAN B/L MERLOT 750ML,,BARRYS,,,,0,0,4,
951,764253950641,88529,MCGUIGAN B/L PINOT GRIGIO,MCGUIGAN B/L PINOT GRIGIO 750ML,BARRYS,,,,0,0,20,
952,,,750ML,,,,,,,,,
953,9315743501181,159883,MCGUIGAN B/L SAUVIGNON,MCGUIGAN B/L SAUVIGNON BLANC 750ML,BARRYS,,,,0,0,6,
954,,,BLANC 750ML,BLANC 750ML ,,,,,,,,
955,,,,,,,,,,,,
956,764253505452,88536,MCGUIGAN B/L SHIRAZ 750ML,,BARRYS,,,,0,0,9,
957,9310415017854,88537,MCGUIGAN FRIZZANTE EX BRUT,MCGUIGAN FRIZZANTE EX BRUT 750ML,BARRYS,,,,0,0,4,
958,,,750ML,,,,,,,,,
959,3760028335658,156113,MISSION SUD CABERNET SYRAH,MISSION SUD CABERNET SYRAH 750ML,BARRYS,,,,0,0,12,
960,,,750ML,750ML ,,,,,,,,
961,,,,,,,,,,,,
962,3700619333977,156701,MISSION SUD ROSE 750ML,,BARRYS,,,,0,0,25,
963,3700619305233,156116,MISSION SUD SAUVIGNON,MISSION SUD SAUVIGNON BLANC 750ML,BARRYS,,,,0,0,12,
964,,,BLANC 750ML,,,,,,,,,
965,9415549801604,89102,OYSTER BAY CHARDONNAY,OYSTER BAY CHARDONNAY 750ML,BARRYS,,,,0,0,5,
966,,,750ML,,,,,,,,,
967,9415549802601,47546,OYSTER BAY SAUVIGNON,OYSTER BAY SAUVIGNON BLANC 750ML,BARRYS,,,,0,0,9,
968,,,BLANC 750ML,,,,,,,,,
969,7804330311101,78506,SANTA RITA 120 CABERNET,SANTA RITA 120 CABERNET SAUV 750ML,BARRYS,,,,0,0,12,
970,,,SAUV 750ML,,,,,,,,,
971,7804330351206,78505,SANTA RITA 120 CHARDONNAY,SANTA RITA 120 CHARDONNAY 750ML,BARRYS,,,,0,0,21,
972,,,750ML,750ML ,,,,,,,,
973,,,,,,,,,,,,
974,7804330341108,78504,SANTA RITA 120 MERLOT 750ML,SANTA RITA 120 MERLOT 750ML ,BARRYS,,,,0,0,12,
975,,,,,,,,,,,,
976,7804330007141,77799,SANTA RITA 120 PINOT GRIGIO,SANTA RITA 120 PINOT GRIGIO ,BARRYS,,,,0,0,126,
977,,,,,,,,,,,,
978,7804330611102,67990,SANTA RITA 120 ROSE 750ML,,BARRYS,,,,0,0,19,
979,7804330321209,79237,SANTA RITA 120 SAUV BLANC,SANTA RITA 120 SAUV BLANC 750ML,BARRYS,,,,0,0,431,
980,,,750ML,,,,,,,,,
981,8410113342768,80367,TORRES VINA SOL SANGRE DE,TORRES VINA SOL SANGRE DE T TWIN PK,BARRYS,,,,0,0,5,
982,,,T TWIN PK,,,,,,,,,
983,9312088411892,79493,WOLF BLASS Y/L CABERNET,WOLF BLASS Y/L CABERNET SAUV 750ML,BARRYS,,,,0,0,3,
984,,,SAUV 750ML,,,,,,,,,
985,9312088201905,79480,WOLF BLASS Y/L CHARDONNAY,WOLF BLASS Y/L CHARDONNAY 750ML,BARRYS,,,,0,0,2,
986,,,750ML,,,,,,,,,
987,5060078183376,80368,WOLF BLASS YELLOW 2 BOTTLE,WOLF BLASS YELLOW 2 BOTTLE GIFT BOX,BARRYS,,,,0,0,6,
988,,,GIFT BOX,GIFT BOX ,,,,,,,,
989,,,,,,,,,,,,
990,9322214007806,89596,YELLOW TAIL CAB SAUV 750ML,,BARRYS,,,,0,0,14,
991,9322214006205,89595,YELLOW TAIL CHARDONNAY,YELLOW TAIL CHARDONNAY 750ML,BARRYS,,,,0,0,4,
992,,,750ML,750ML ,,,,,,,,
993,,,,,,,,,,,,
994,9322214011360,67956,YELLOW TAIL MALBEC 750ML,YELLOW TAIL MALBEC 750ML ,BARRYS,,,,0,0,13,
995,,,,,,,,,,,,
996,9322214006328,67957,YELLOW TAIL MERLOT 750ML,,BARRYS,,,,0,0,1,
997,9322214009961,85588,YELLOW TAIL PINOT GRIGIO,YELLOW TAIL PINOT GRIGIO 750ML,BARRYS,,,,0,0,5,
998,,,750ML,750ML ,,,,,,,,
999,,,,,,,,,,,,
1000,9322214010486,89597,YELLOW TAIL ROSE 750ML,,BARRYS,,,,0,0,4,
1001,9322214011520,67955,YELLOW TAIL SAUV BLANC,YELLOW TAIL SAUV BLANC 750ML,BARRYS,,,,0,0,6,
1002,,,750ML,750ML ,,,,,,,,
1003,,,,,,,,,0,0,1747,
1004,X,,ICE,ICE ,,,,,,,,
1005,,,,,,,,,,,,
1006,99910748,,BAG OF ICE,BAG OF ICE ,ICE,,,,0,0,42,
1007,,,,,,,,,0,0,42,
1008,Z,,DISCONTINUED PRODUCTS,,,,,,,,,
1009,Created using Rs-BackOffice v122.10.6 - www.RetailSolutions.ie,,,,,,,,,,Page : 14 / ,15
1010,TILL 01 GROO-07/04/2023 00:50:32,,,,,,,,,,,
1011,Barcode,Stock Code,Description,,Supplier,,Location,,On Order,Reserved,On Hand,
1012,5000289933490,,GORDONS MEDITERRANEAN,GORDONS MEDITERRANEAN ORG GIN 37.5%,BARRYS,,,,0,0,1,
1013,,,ORG GIN 37.5%,ORG GIN 37.5% ,,,,,,,,
1014,,,,,,,,,,,,
1015,5060215333688,,I HEART MENDOZA MALBEC,,BARRYS,,,,0,0,2,
1016,556,,WHITE CLAW MANGO 4PK SEL,WHITE CLAW MANGO 4PK SEL 4.5CN,BARRYS,,,,0,0,12,
1017,,,4.5CN,4.5CN ,,,,,,,,
1018,,,, ,,,,,0,0,15,
1019,,,,,,Overall Totals,,,1884,0,13382,
1020,Created using Rs-BackOffice v122.10.6 - www.RetailSolutions.ie,,,,,,,,,,Page : 15 / ,15
1021,TILL 01 GROO-07/04/2023 00:50:32,,, ,,,,,,,,
